Satellite,Timestamp (UTC),Doppler Shift (Hz),Azimuth (deg),Elevation (deg),Distance (km),Timestamp
STARLINK-6115,2026-06-08T18:07:01Z,-180598.6610605798,96.06377151822409,41.17611672000365,811.1689951590619,2026-06-08 18:07:01+00:00
STARLINK-6115,2026-06-08T18:07:02Z,-181820.67461965495,95.8296644594298,40.83299869181766,815.8656139784545,2026-06-08 18:07:02+00:00
STARLINK-6115,2026-06-08T18:07:03Z,-183021.49726683725,95.6006799937902,40.49298422969769,820.5936294826824,2026-06-08 18:07:03+00:00
STARLINK-6115,2026-06-08T18:07:04Z,-184201.47530960667,95.37666065442806,40.15606195105217,825.3524970400124,2026-06-08 18:07:04+00:00
STARLINK-31583,2026-06-08T18:07:15Z,-1924.1547323722675,273.5427191541012,-81.55124466385669,74001738169.89313,2026-06-08 18:07:15+00:00
STARLINK-31583,2026-06-08T18:07:16Z,10513.39796135785,92.52788049744068,-36.72692998541699,74642940926.06517,2026-06-08 18:07:16+00:00
STARLINK-31583,2026-06-08T18:07:17Z,11885.803365240798,92.6958746777711,24.995656118078585,73999324611.69766,2026-06-08 18:07:17+00:00
STARLINK-31583,2026-06-08T18:07:18Z,339.467994159077,97.85137553424524,88.49922015915803,72749371976.87982,2026-06-08 18:07:18+00:00
STARLINK-31583,2026-06-08T18:07:19Z,-9927.154484333,272.5200021715106,40.81801789686963,72261635507.12888,2026-06-08 18:07:19+00:00
STARLINK-31583,2026-06-08T18:07:20Z,-10011.962854244066,272.5123035037944,43.27976053339218,72266214165.07756,2026-06-08 18:07:20+00:00
STARLINK-31583,2026-06-08T18:07:21Z,-9643.037101688167,205.66807434040325,89.85121722338056,72723976480.78024,2026-06-08 18:07:21+00:00
STARLINK-33934,2026-06-08T18:07:32Z,-7031.736636567744,345.0409120693592,79.9697592033093,719971468814.9675,2026-06-08 18:07:32+00:00
STARLINK-33934,2026-06-08T18:07:33Z,-1201.7760660633091,277.7079297929402,51.81378632059369,721895493936.0367,2026-06-08 18:07:33+00:00
STARLINK-33934,2026-06-08T18:07:34Z,1604.5224477009556,309.59323971030045,76.08089640442718,720356512789.0101,2026-06-08 18:07:34+00:00
STARLINK-33934,2026-06-08T18:07:35Z,-6197.551388285959,9.432665188457348,79.79490892381001,719789456366.252,2026-06-08 18:07:35+00:00
STARLINK-33934,2026-06-08T18:07:36Z,-250.99172958189604,279.76725691938435,55.78434381526056,721644222979.5743,2026-06-08 18:07:36+00:00
STARLINK-33934,2026-06-08T18:07:37Z,2564.9856772957505,325.21110803836285,78.65380821259029,720149878481.0948,2026-06-08 18:07:37+00:00
STARLINK-33934,2026-06-08T18:07:38Z,-5345.742942419807,29.72563915155148,78.01676853434171,719621725451.9143,2026-06-08 18:07:38+00:00
STARLINK-33934,2026-06-08T18:07:39Z,721.2953300226105,282.40661302853334,59.87496161618407,721386919877.9302,2026-06-08 18:07:39+00:00
STARLINK-33934,2026-06-08T18:07:40Z,-9601.843004360777,347.1843337926585,80.02369638940392,719955514559.4175,2026-06-08 18:07:40+00:00
STARLINK-33934,2026-06-08T18:07:41Z,-4464.634755583536,43.6610823250177,75.19879046929408,719469241536.4286,2026-06-08 18:07:41+00:00
STARLINK-33934,2026-06-08T18:07:42Z,1690.6299249934823,285.56235078655965,63.67270050418799,721149618430.2382,2026-06-08 18:07:42+00:00
STARLINK-33934,2026-06-08T18:07:43Z,-8933.883566186696,303.50738587487155,74.37934479452812,720473778516.3705,2026-06-08 18:07:43+00:00
STARLINK-33934,2026-06-08T18:07:44Z,-3558.801286983017,273.8731445832235,41.68468954901628,722538666583.841,2026-06-08 18:07:44+00:00
STARLINK-33934,2026-06-08T18:07:45Z,2651.58148467475,289.880212514452,67.53466894011983,720909197664.0342,2026-06-08 18:07:45+00:00
STARLINK-33934,2026-06-08T18:07:46Z,-8203.27472632146,315.7289612514495,77.31877545306969,720264731555.2373,2026-06-08 18:07:46+00:00
STARLINK-33934,2026-06-08T18:07:47Z,-2595.536744108302,275.2500949807743,45.71739969483779,722282833647.1786,2026-06-08 18:07:47+00:00
STARLINK-33934,2026-06-08T18:07:48Z,178.85650619489454,295.84419154126664,71.24272899304056,720676844550.9331,2026-06-08 18:07:48+00:00
STARLINK-33934,2026-06-08T18:07:49Z,-7426.72593509301,30.57668066770262,77.89603082635968,719614853346.216,2026-06-08 18:07:49+00:00
STARLINK-33934,2026-06-08T18:07:50Z,-1140.7954018375865,273.61200889865887,40.77568213776975,722596193740.8843,2026-06-08 18:07:50+00:00
STARLINK-33934,2026-06-08T18:07:51Z,-7490.179876742807,274.6643148373685,44.01104163662284,722391213739.962,2026-06-08 18:07:51+00:00
STARLINK-33934,2026-06-08T18:07:52Z,2929.334964584799,281.08577130293645,57.86535788372274,721513241914.7908,2026-06-08 18:07:52+00:00
STARLINK-33934,2026-06-08T18:07:53Z,3670.8495977057664,277.23598005074865,50.61369105224042,721971758432.3146,2026-06-08 18:07:53+00:00
STARLINK-33934,2026-06-08T18:07:54Z,4436.124937207202,278.8085786749562,53.89287616784728,721763898273.9624,2026-06-08 18:07:54+00:00
STARLINK-33934,2026-06-08T18:07:55Z,-9530.289788361342,280.6489496351642,57.15026096430168,721558274805.6356,2026-06-08 18:07:55+00:00
STARLINK-33934,2026-06-08T18:07:56Z,3504.718708698425,324.2991250493812,78.53806402034931,720161524069.4655,2026-06-08 18:07:56+00:00
STARLINK-33934,2026-06-08T18:07:57Z,-6327.38290440685,59.63687750798643,67.83962122381949,719206387374.2777,2026-06-08 18:07:57+00:00
STARLINK-33934,2026-06-08T18:07:58Z,-7784.49678349854,309.22372728415326,75.96451813621825,720365564055.6097,2026-06-08 18:07:58+00:00
STARLINK-33934,2026-06-08T18:07:59Z,-4881.298078170368,20.36015640534932,79.07665243217401,719706259484.949,2026-06-08 18:07:59+00:00
STARLINK-33934,2026-06-08T18:08:00Z,-1692.8416345061678,58.70739202093952,68.5087614809171,719226417679.1803,2026-06-08 18:08:00+00:00
STARLINK-33934,2026-06-08T18:08:01Z,-7936.159905555247,44.70417947095507,74.90918685253246,719458246061.875,2026-06-08 18:08:01+00:00
STARLINK-33934,2026-06-08T18:08:02Z,-2653.2812158736724,52.14686851645642,72.18044438865674,719348223373.8561,2026-06-08 18:08:02+00:00
STARLINK-33934,2026-06-08T18:08:03Z,656.6121336501811,276.3547205885606,48.44536134753355,722109535968.1218,2026-06-08 18:08:03+00:00
STARLINK-33934,2026-06-08T18:08:04Z,3947.7229528342696,277.75032956785043,51.6584661136651,721905520373.7815,2026-06-08 18:08:04+00:00
STARLINK-33934,2026-06-08T18:08:05Z,-9898.046533306286,279.402446062754,54.93427407068844,721698132114.5354,2026-06-08 18:08:05+00:00
STARLINK-33934,2026-06-08T18:08:06Z,3006.8223230137837,281.3473977536344,58.18595640315094,721493227370.2548,2026-06-08 18:08:06+00:00
STARLINK-33934,2026-06-08T18:08:07Z,-8782.256074809065,56.684757899579225,69.8217848399562,719267824879.2216,2026-06-08 18:08:07+00:00
STARLINK-33934,2026-06-08T18:08:08Z,-8203.202304931932,302.9905061823349,74.17010494979037,720488452452.104,2026-06-08 18:08:08+00:00
STARLINK-33934,2026-06-08T18:08:09Z,-5368.46056978323,312.6852818705144,76.72121096677131,720311050453.7523,2026-06-08 18:08:09+00:00
STARLINK-33934,2026-06-08T18:08:10Z,-6930.174954484234,55.58259345136201,70.4646540728556,719289181853.0834,2026-06-08 18:08:10+00:00
STARLINK-6155,2026-06-08T18:08:21Z,34816.93893226551,213.20068488242936,48.05978492988097,731.3396081331272,2026-06-08 18:08:21+00:00
STARLINK-6155,2026-06-08T18:08:22Z,32320.337334700274,212.369817583028,48.14687785778451,730.4695634587272,2026-06-08 18:08:22+00:00
STARLINK-6155,2026-06-08T18:08:23Z,29815.09753799963,211.5342978424382,48.22773928486032,729.664338822045,2026-06-08 18:08:23+00:00
STARLINK-6155,2026-06-08T18:08:24Z,27301.853968992556,210.69444641910323,48.30227797827548,728.9241499158267,2026-06-08 18:08:24+00:00
STARLINK-6155,2026-06-08T18:08:25Z,24781.251572320994,209.8505948616105,48.37040900414627,728.2491958503185,2026-06-08 18:08:25+00:00
STARLINK-6155,2026-06-08T18:08:26Z,22253.944976841158,209.0030848169345,48.43205401785652,727.6396588773457,2026-06-08 18:08:26+00:00
STARLINK-6155,2026-06-08T18:08:27Z,19720.59777195584,208.15226732392483,48.48714153190225,727.0957041752852,2026-06-08 18:08:27+00:00
STARLINK-6155,2026-06-08T18:08:28Z,17181.88165320512,207.2985020139561,48.53560716687745,726.6174796211104,2026-06-08 18:08:28+00:00
STARLINK-6155,2026-06-08T18:08:29Z,14638.475540567588,206.44215625635675,48.5773938802451,726.2051155855224,2026-06-08 18:08:29+00:00
STARLINK-6155,2026-06-08T18:08:30Z,12091.064658077712,205.58360424853657,48.61245217113177,725.8587247524445,2026-06-08 18:08:30+00:00
STARLINK-6155,2026-06-08T18:08:31Z,9540.339698456832,204.72322609684895,48.640740257986096,725.5784019794603,2026-06-08 18:08:31+00:00
STARLINK-6155,2026-06-08T18:08:32Z,6986.995794477138,203.86140679899228,48.66222423238631,725.3642241539902,2026-06-08 18:08:32+00:00
STARLINK-6155,2026-06-08T18:08:33Z,4431.73177694755,202.9985352953408,48.67687818108346,725.216250112047,2026-06-08 18:08:33+00:00
STARLINK-6155,2026-06-08T18:08:34Z,1875.2489779352572,202.1350033439819,48.68468428445711,725.1345205297669,2026-06-08 18:08:34+00:00
STARLINK-6155,2026-06-08T18:08:35Z,-681.7495306079195,201.2712045265539,48.6856328804782,725.1190578882299,2026-06-08 18:08:35+00:00
STARLINK-6155,2026-06-08T18:08:36Z,-3238.5599875912453,200.40753314569588,48.67972250154927,725.1698664338719,2026-06-08 18:08:36+00:00
STARLINK-6155,2026-06-08T18:08:37Z,-5794.478925202489,199.54438314141169,48.66695987980917,725.2869321752236,2026-06-08 18:08:37+00:00
STARLINK-6155,2026-06-08T18:08:38Z,-8348.803989540023,198.6821470643961,48.64735992261637,725.4702228993056,2026-06-08 18:08:38+00:00
STARLINK-6155,2026-06-08T18:08:39Z,-10900.83511424988,197.82121493809805,48.62094565713341,725.7196882186441,2026-06-08 18:08:39+00:00
STARLINK-6155,2026-06-08T18:08:40Z,-13449.875295038804,196.96197327059735,48.58774814602772,726.0352596352981,2026-06-08 18:08:40+00:00
STARLINK-6155,2026-06-08T18:08:41Z,-15995.231710001011,196.10480396988757,48.54780637199133,726.4168506484937,2026-06-08 18:08:41+00:00
STARLINK-6155,2026-06-08T18:08:42Z,-18536.2164537407,195.25008341609563,48.501167097338914,726.8643568553737,2026-06-08 18:08:42+00:00
STARLINK-6155,2026-06-08T18:08:43Z,-21072.147522558527,194.39818148019145,48.44788469446959,727.3776560942001,2026-06-08 18:08:43+00:00
STARLINK-6155,2026-06-08T18:08:44Z,-23602.34978080229,193.5494605856132,48.38802094938943,727.9566086217296,2026-06-08 18:08:44+00:00
STARLINK-6155,2026-06-08T18:08:45Z,-26126.15576344713,192.70427486611925,48.32164484311944,728.6010572917552,2026-06-08 18:08:45+00:00
STARLINK-6155,2026-06-08T18:08:46Z,-28642.906562057848,191.8629693402277,48.24883230867562,729.3108277720592,2026-06-08 18:08:46+00:00
STARLINK-6155,2026-06-08T18:08:47Z,-31151.95257756723,191.0258791786285,48.169665969563866,730.0857287587354,2026-06-08 18:08:47+00:00
STARLINK-6155,2026-06-08T18:08:48Z,-33652.6544214203,190.19332897260207,48.08423485465634,730.9255522553358,2026-06-08 18:08:48+00:00
STARLINK-6155,2026-06-08T18:08:49Z,-36144.38359191501,189.36563213099095,47.99263410097028,731.8300738231966,2026-06-08 18:08:49+00:00
STARLINK-6155,2026-06-08T18:08:50Z,-38626.523293226455,188.5430902838962,47.89496463621279,732.7990529015282,2026-06-08 18:08:50+00:00
STARLINK-6155,2026-06-08T18:08:51Z,-41098.46902781165,187.725992817608,47.79133285460049,733.8322330841859,2026-06-08 18:08:51+00:00
STARLINK-6155,2026-06-08T18:08:52Z,-43559.62934459933,186.9146164132635,47.6818502752956,734.9293424781612,2026-06-08 18:08:52+00:00
STARLINK-6155,2026-06-08T18:08:53Z,-46009.42637574503,186.1092247114443,47.56663319849923,736.0900940147407,2026-06-08 18:08:53+00:00
STARLINK-6155,2026-06-08T18:08:54Z,-48447.29650763078,185.31006798686863,47.44580234799912,737.3141858448919,2026-06-08 18:08:54+00:00
STARLINK-6155,2026-06-08T18:08:55Z,-50872.69092434571,184.5173829189777,47.319482512133554,738.6013017193737,2026-06-08 18:08:55+00:00
STARLINK-6155,2026-06-08T18:08:56Z,-53285.076027130985,183.73139245487397,47.18780218657963,739.9511113369363,2026-06-08 18:08:56+00:00
STARLINK-6155,2026-06-08T18:08:57Z,-55683.9339807402,182.95230567993505,47.05089320834594,741.3632707872221,2026-06-08 18:08:57+00:00
STARLINK-6155,2026-06-08T18:08:58Z,-58068.76305123719,182.1803178037319,46.90889039937428,742.8374229185166,2026-06-08 18:08:58+00:00
STARLINK-6155,2026-06-08T18:08:59Z,-60439.07808319882,181.41561014446464,46.76193120317773,744.3731978171777,2026-06-08 18:08:59+00:00
STARLINK-6155,2026-06-08T18:09:00Z,-62794.41076987532,180.6583502218913,46.61015533496756,745.9702132037359,2026-06-08 18:09:00+00:00
STARLINK-6155,2026-06-08T18:09:01Z,-65134.30996259352,179.90869187499038,46.45370443334508,747.6280748829281,2026-06-08 18:09:01+00:00
STARLINK-6155,2026-06-08T18:09:02Z,-67458.34192327656,179.1667754321472,46.29272172026761,749.3463771917766,2026-06-08 18:09:02+00:00
STARLINK-6155,2026-06-08T18:09:03Z,-69766.09053362242,178.43272792596298,46.12735166966786,751.124703453644,2026-06-08 18:09:03+00:00
STARLINK-6155,2026-06-08T18:09:04Z,-72057.15746447853,177.70666334773682,45.95773968585125,752.9626264371769,2026-06-08 18:09:04+00:00
STARLINK-6155,2026-06-08T18:09:05Z,-74331.16230463008,176.988682938284,45.78403179264936,754.8597088191588,2026-06-08 18:09:05+00:00
STARLINK-6155,2026-06-08T18:09:06Z,-76587.74264920989,176.27887551141202,45.60637433421941,756.8155036500525,2026-06-08 18:09:06+00:00
STARLINK-6155,2026-06-08T18:09:07Z,-78826.55415084897,175.57731780540723,45.42491368818024,758.8295548215167,2026-06-08 18:09:07+00:00
STARLINK-6155,2026-06-08T18:09:08Z,-81047.27053223651,174.88407485962458,45.23979599172708,760.9013975345684,2026-06-08 18:09:08+00:00
STARLINK-6155,2026-06-08T18:09:09Z,-83249.58354830518,174.1992004164295,45.05116688245256,763.0305587533497,2026-06-08 18:09:09+00:00
STARLINK-6155,2026-06-08T18:09:10Z,-85433.20298880606,173.5227373170231,44.85917124663482,765.2165577296392,2026-06-08 18:09:10+00:00
STARLINK-6155,2026-06-08T18:09:11Z,-87597.85651023274,172.8547179542627,44.66395299294142,767.4589063976008,2026-06-08 18:09:11+00:00
STARLINK-6155,2026-06-08T18:09:12Z,-89743.2895125183,172.1951647120245,44.4656548343517,769.7571098319929,2026-06-08 18:09:12+00:00
STARLINK-6155,2026-06-08T18:09:13Z,-91869.26507554016,171.54409038431706,44.26441807609943,772.1106667995855,2026-06-08 18:09:13+00:00
STARLINK-6155,2026-06-08T18:09:14Z,-93975.56365536575,170.9014986649869,44.06038243659449,774.5190700895035,2026-06-08 18:09:14+00:00
STARLINK-6155,2026-06-08T18:09:15Z,-96061.9829782255,170.26738456982469,43.85368586234468,776.9818070726973,2026-06-08 18:09:15+00:00
STARLINK-6155,2026-06-08T18:09:16Z,-98128.3377297609,169.64173491394538,43.64446437315062,779.4983600649732,2026-06-08 18:09:16+00:00
STARLINK-6155,2026-06-08T18:09:17Z,-100174.4593677924,169.0245287413173,43.43285190714916,782.0682068483044,2026-06-08 18:09:17+00:00
STARLINK-6155,2026-06-08T18:09:18Z,-102200.19575188616,168.41573779930252,43.21898019484544,784.6908209983861,2026-06-08 18:09:18+00:00
STARLINK-6155,2026-06-08T18:09:19Z,-104205.41089836328,167.81532696220972,43.00297863204375,787.3656723748953,2026-06-08 18:09:19+00:00
STARLINK-6155,2026-06-08T18:09:20Z,-106189.98464291812,167.223254669662,42.7849741725367,790.0922275187962,2026-06-08 18:09:20+00:00
STARLINK-6155,2026-06-08T18:09:21Z,-108153.81231465375,166.63947334705966,42.56509123013437,792.8699500770643,2026-06-08 18:09:21+00:00
STARLINK-6155,2026-06-08T18:09:22Z,-110096.8043389378,166.06392983245587,42.343451598462046,795.6983011428056,2026-06-08 18:09:22+00:00
STARLINK-6155,2026-06-08T18:09:23Z,-112018.88589643792,165.49656577081052,42.12017437465202,798.5767396786397,2026-06-08 18:09:23+00:00
STARLINK-6155,2026-06-08T18:09:24Z,-113919.99655394822,164.93731800093275,41.89537589525241,801.5047229140218,2026-06-08 18:09:24+00:00
STARLINK-6155,2026-06-08T18:09:25Z,-115800.08988414044,164.38611892957186,41.6691696823304,804.4817067350772,2026-06-08 18:09:25+00:00
STARLINK-6155,2026-06-08T18:09:26Z,-117659.13299692972,163.84289691545922,41.441666408636586,807.5071459411554,2026-06-08 18:09:26+00:00
STARLINK-6155,2026-06-08T18:09:27Z,-119497.10618284583,163.30757660371037,41.21297385820922,810.5804946708193,2026-06-08 18:09:27+00:00
STARLINK-6155,2026-06-08T18:09:28Z,-121314.00248292944,162.7800792659859,40.98319690332029,813.7012067179531,2026-06-08 18:09:28+00:00
STARLINK-6155,2026-06-08T18:09:29Z,-123109.82727933869,162.26032311859663,40.752437486501336,816.8687358784032,2026-06-08 18:09:29+00:00
STARLINK-6155,2026-06-08T18:09:30Z,-124884.59781999954,161.74822364426907,40.52079461806482,820.0825361776921,2026-06-08 18:09:30+00:00
STARLINK-6155,2026-06-08T18:09:31Z,-126638.34286531234,161.24369386291625,40.288364365095966,823.3420623029714,2026-06-08 18:09:31+00:00
STARLINK-6155,2026-06-08T18:09:32Z,-128371.10220871284,160.74664462449115,40.05523986273228,826.646769809315,2026-06-08 18:09:32+00:00
STARLINK-11673,2026-06-08T18:09:43Z,-9030.817553993662,295.3690506388019,40.44560857917454,23564532503.655865,2026-06-08 18:09:43+00:00
STARLINK-11673,2026-06-08T18:09:44Z,-8789.046699313769,293.9196121016951,42.93702940379192,23579636093.548977,2026-06-08 18:09:44+00:00
STARLINK-11673,2026-06-08T18:09:45Z,-6598.055382251655,278.9375576991797,59.43071208430075,23668462420.72073,2026-06-08 18:09:45+00:00
STARLINK-11673,2026-06-08T18:09:46Z,-3716.4145556425,242.7124265398739,71.43197491395995,23722390104.948517,2026-06-08 18:09:46+00:00
STARLINK-11673,2026-06-08T18:09:47Z,-449.45444152538505,185.5107582031083,69.11002312070445,23735834851.340992,2026-06-08 18:09:47+00:00
STARLINK-11673,2026-06-08T18:09:48Z,2866.939206892077,157.48029233205364,55.25629136219219,23707416451.534325,2026-06-08 18:09:48+00:00
STARLINK-11673,2026-06-08T18:09:49Z,-8864.59725346966,294.37241095862265,42.18194501930936,23575294821.29857,2026-06-08 18:09:49+00:00
STARLINK-11673,2026-06-08T18:09:50Z,-8945.554090515005,294.85813517700234,41.34952898306685,23570302830.45044,2026-06-08 18:09:50+00:00
STARLINK-11673,2026-06-08T18:09:51Z,-9021.719699150291,295.31641848106955,40.54241916844842,23565423730.464638,2026-06-08 18:09:51+00:00
STARLINK-11673,2026-06-08T18:09:52Z,-8779.308415125788,293.8612936496153,43.03288384621177,23580501059.51292,2026-06-08 18:09:52+00:00
STARLINK-11673,2026-06-08T18:09:53Z,-8520.530882370425,292.303342190169,45.47313084583998,23594889058.59635,2026-06-08 18:09:53+00:00
STARLINK-11673,2026-06-08T18:09:54Z,-8940.820709233005,294.8304087601475,41.39852558420655,23570748686.87395,2026-06-08 18:09:54+00:00
STARLINK-11673,2026-06-08T18:09:55Z,-9017.073093183404,295.2894566067977,40.59178053485868,23565875158.98505,2026-06-08 18:09:55+00:00
STARLINK-11673,2026-06-08T18:09:56Z,-6941.219499155796,281.6760039207939,57.33668553946969,23658672366.313896,2026-06-08 18:09:56+00:00
STARLINK-11673,2026-06-08T18:09:57Z,-4137.110771739936,249.73724449276432,70.37827812397744,23717597315.762527,2026-06-08 18:09:57+00:00
STARLINK-11673,2026-06-08T18:09:58Z,-903.86026060315,191.82543513927345,70.37087744777638,23736536957.679916,2026-06-08 18:09:58+00:00
STARLINK-11673,2026-06-08T18:09:59Z,2425.4033714423144,293.81783464291016,43.10393236984518,23581218159.612926,2026-06-08 18:09:59+00:00
STARLINK-11673,2026-06-08T18:10:00Z,-8852.643441914304,294.301685343014,42.30229410429175,23576461705.3387,2026-06-08 18:10:00+00:00
STARLINK-11673,2026-06-08T18:10:01Z,-8933.796797515804,294.7895253326816,41.47093815401673,23571485388.741005,2026-06-08 18:10:01+00:00
STARLINK-11673,2026-06-08T18:10:02Z,-8685.70278205293,293.29835657904925,43.9393607659827,23586279372.70092,2026-06-08 18:10:02+00:00
STARLINK-11673,2026-06-08T18:10:03Z,-8417.157700299125,291.6708819349685,46.39711702443164,23600611388.27276,2026-06-08 18:10:03+00:00
STARLINK-11673,2026-06-08T18:10:04Z,-8814.81819717106,294.0746632523196,42.68139868655427,23578881330.90521,2026-06-08 18:10:04+00:00
STARLINK-11673,2026-06-08T18:10:05Z,-8965.680996975769,294.9822174319742,41.136902705443326,23569608652.573917,2026-06-08 18:10:05+00:00
STARLINK-11673,2026-06-08T18:10:06Z,-6864.456994574035,281.05325163391274,57.820825907754944,23661383527.28599,2026-06-08 18:10:06+00:00
STARLINK-11673,2026-06-08T18:10:07Z,-4043.382722463175,248.14796237005757,70.62644626804085,23719007410.64005,2026-06-08 18:10:07+00:00
STARLINK-11673,2026-06-08T18:10:08Z,-802.8797697717575,190.3364812030705,70.07282690056134,23736505153.05462,2026-06-08 18:10:08+00:00
STARLINK-11673,2026-06-08T18:10:09Z,2523.3506410346586,159.42241232782646,56.86668537175392,23712079509.806374,2026-06-08 18:10:09+00:00
STARLINK-11673,2026-06-08T18:10:10Z,-9038.827305292893,295.4251571336872,40.35459983520654,23565025783.536736,2026-06-08 18:10:10+00:00
STARLINK-11673,2026-06-08T18:10:11Z,-8798.200410222633,293.9748917148664,42.846373665630274,23580125670.918964,2026-06-08 18:10:11+00:00
STARLINK-11673,2026-06-08T18:10:12Z,-8165.430460537567,290.1087815434819,48.53930509018724,23613046189.45661,2026-06-08 18:10:12+00:00
STARLINK-11673,2026-06-08T18:10:13Z,-8958.337360426312,294.93947208422554,41.21331538663719,23570372458.41185,2026-06-08 18:10:13+00:00
STARLINK-11673,2026-06-08T18:10:14Z,-8712.42462439755,293.9515271423064,42.88484287513763,23580503255.2798,2026-06-08 18:10:14+00:00
STARLINK-11673,2026-06-08T18:10:15Z,-8875.506489001697,294.4405686879421,42.069805341578814,23575659248.90183,2026-06-08 18:10:15+00:00
STARLINK-11673,2026-06-08T18:10:16Z,-6730.312072399873,279.9529445885807,58.64720813343208,23665720264.17573,2026-06-08 18:10:16+00:00
STARLINK-11673,2026-06-08T18:10:17Z,-2085.5756395977846,211.7298745788578,72.4228738751782,23734817373.894344,2026-06-08 18:10:17+00:00
STARLINK-34342,2026-06-08T18:10:28Z,2056.153903489552,9.012163357978038,-1.3454259708805667,1843714399753.656,2026-06-08 18:10:28+00:00
STARLINK-34342,2026-06-08T18:10:29Z,-8656.91745347643,301.0106292302484,-39.710365527524445,1836272867986.2,2026-06-08 18:10:29+00:00
STARLINK-34342,2026-06-08T18:10:30Z,-7176.005007918063,215.74835572161052,-20.69167342332989,1820483537168.0032,2026-06-08 18:10:30+00:00
STARLINK-34342,2026-06-08T18:10:31Z,4689.089539723856,156.5034033982825,26.394432527597395,1818905774724.985,2026-06-08 18:10:31+00:00
STARLINK-30776,2026-06-08T18:10:42Z,85870.2317512286,259.96945302382835,70.30920531769628,593.6779014753429,2026-06-08 18:10:42+00:00
STARLINK-30776,2026-06-08T18:10:43Z,83066.7427515881,259.7932168208481,70.97149573329298,591.4885846647226,2026-06-08 18:10:43+00:00
STARLINK-30776,2026-06-08T18:10:44Z,80232.38835869882,259.60311485850286,71.63821925939807,589.3723297213036,2026-06-08 18:10:44+00:00
STARLINK-30776,2026-06-08T18:10:45Z,77367.79183560629,259.3974764386399,72.30924098886483,587.3299287004901,2026-06-08 18:10:45+00:00
STARLINK-30776,2026-06-08T18:10:46Z,74473.62559055668,259.1743521177128,72.98441572774921,585.3621567516822,2026-06-08 18:10:46+00:00
STARLINK-30776,2026-06-08T18:10:47Z,71550.61162545494,258.93145328619084,73.66358703545643,583.4697710530563,2026-06-08 18:10:47+00:00
STARLINK-30776,2026-06-08T18:10:48Z,68599.52130230636,258.66607533149454,74.34658615602223,581.6535093746836,2026-06-08 18:10:48+00:00
STARLINK-30776,2026-06-08T18:10:49Z,65621.1752406209,258.37499904961544,75.03323056654216,579.9140888571388,2026-06-08 18:10:49+00:00
STARLINK-30776,2026-06-08T18:10:50Z,62616.44302352936,258.054362763874,75.72332210217898,578.2522047732766,2026-06-08 18:10:50+00:00
STARLINK-30776,2026-06-08T18:10:51Z,59586.24255559961,257.6994945068266,76.41664452912917,576.6685292053138,2026-06-08 18:10:51+00:00
STARLINK-30776,2026-06-08T18:10:52Z,56531.539315042086,257.30468904638167,77.11296027330992,575.1637097952228,2026-06-08 18:10:52+00:00
STARLINK-30776,2026-06-08T18:10:53Z,53453.34563359941,256.8629075582183,77.81200592993837,573.7383686173308,2026-06-08 18:10:53+00:00
STARLINK-30776,2026-06-08T18:10:54Z,50352.71935806201,256.3653668639972,78.51348618668099,572.3931008640009,2026-06-08 18:10:54+00:00
STARLINK-30776,2026-06-08T18:10:55Z,47230.76276959982,255.80096840568248,79.21706517796495,571.1284737790814,2026-06-08 18:10:55+00:00
STARLINK-30776,2026-06-08T18:10:56Z,44088.620857997485,255.15548955503303,79.92235425637524,569.945025426035,2026-06-08 18:10:56+00:00
STARLINK-30776,2026-06-08T18:10:57Z,40927.47983984548,254.4104150420317,80.6288940335944,568.8432636826686,2026-06-08 18:10:57+00:00
STARLINK-30776,2026-06-08T18:10:58Z,37748.56525270797,253.54120951418136,81.3361276456446,567.8236651758708,2026-06-08 18:10:58+00:00
STARLINK-30776,2026-06-08T18:10:59Z,34553.139932509104,252.5146986992154,82.04335975816373,566.8866742925566,2026-06-08 18:10:59+00:00
STARLINK-30776,2026-06-08T18:11:00Z,31342.50154565771,251.284985254109,82.74969188500515,566.0327021742847,2026-06-08 18:11:00+00:00
STARLINK-30776,2026-06-08T18:11:01Z,28117.98062410023,249.78687557027445,83.45391648081971,565.2621259628681,2026-06-08 18:11:01+00:00
STARLINK-30776,2026-06-08T18:11:02Z,24880.93765823973,247.92492257552053,84.15433709030007,564.575287885832,2026-06-08 18:11:02+00:00
STARLINK-30776,2026-06-08T18:11:03Z,21632.760622737074,245.55445175637385,84.84844812176921,563.9724945677503,2026-06-08 18:11:03+00:00
STARLINK-30776,2026-06-08T18:11:04Z,18374.86200545837,242.4473836788456,85.53233486797485,563.4540163250778,2026-06-08 18:11:04+00:00
STARLINK-30776,2026-06-08T18:11:05Z,15108.675823275144,238.22849132870596,86.19948277894315,563.020086570972,2026-06-08 18:11:05+00:00
STARLINK-30776,2026-06-08T18:11:06Z,11835.654732265984,232.25511141595865,86.83827324693121,562.6709013210182,2026-06-08 18:11:06+00:00
STARLINK-30776,2026-06-08T18:11:07Z,8557.26674680591,223.40705339930423,87.42649938204578,562.4066187314794,2026-06-08 18:11:07+00:00
STARLINK-30776,2026-06-08T18:11:08Z,5274.991853206779,209.8781797408923,87.91985852661904,562.2273587374233,2026-06-08 18:11:08+00:00
STARLINK-30776,2026-06-08T18:11:09Z,1990.319042862494,189.91397441815937,88.23608050056825,562.1332028048663,2026-06-08 18:11:09+00:00
